BEGIN
#  Start of X axis in seconds
START  = 0.0
#  Time step in Seconds
DELTA   = 1.953125e-05
#  Y axis unit label
UNIT = ['g', 'g', 'g', 'g', 'g']
#  Channel Name or Point ID
CHANNELNAME = ['channel_1', 'channel_2', 'channel_3', 'channel_4', 'channel_5']
#  CHANNEL NUMBER
EDA_CHANNELId = ['1', '2', '3', '4', '5']
END
-1.094560919344013,-0.5939529704757872,-0.31315032508345914,-0.3822194694038455,1.6426728104468022
-1.29730445882918,0.5038678953566279,-1.4003559502042633,-27.689818528557453,-1.2357383673721458
-16.247323650908353,-0.6088966273085604,1.2599257842287042,-1.0690759760070674,2.0908094207760852
-40.53874561579375,1.115089698887802,23.016465649101033,-0.22176490738335777,-0.4838993788914208
-0.6338166410811498,-0.10571575364917733,1.5275755011759045,0.1244273808058919,0.9549574017180016
-0.5386993744797606,0.3332132477003421,-1.2596653678882537,-0.722117169680743,0.5515761141935427
0.5170243602723599,0.8283254094571842,0.7417085913656478,-0.8413883701809306,1.474463360701334
0.480056103620179,-0.3087913886737524,20.555240146843126,1.8227788955930533,1.0824210149912097
0.737259225358788,-0.11253561950217335,1.7213033058658997,0.21656206327787683,0.32567668516596976
-0.08229902418684377,-0.40003039657597167,-0.5171635196011355,16.257150407029116,1.024300647547729
2.276967760261608,-0.8755601209341458,-0.9994179107526094,-0.7179299602106748,-1.0906837900076274
-1.505461181663192,0.25364209345902433,0.8265411575876399,2.5273332324990174,-0.8464260456944633
-0.1779837698471404,-1.3057284120259007,-0.031586660982346984,0.6244641601818229,0.3762719707321573
0.2638938588764127,-0.7481551774905276,0.20839623685432618,0.192778573093419,-0.8716469833165988
2.0945821766881467,-0.5597847742476757,1.3078605397848422,1.2631660445400983,-0.35864633807188917
-1.7194615557928847,-0.510532111586663,0.5597235561356458,-0.547531132662035,1.2394190463045744
0.1879318349183651,2.2972383037434336,-0.052557606457987835,-0.4608453792305666,1.0457391812293206
-0.41485186384286965,0.4744601396649926,0.2251545987505548,0.38638712923627466,-0.4041494856464305
0.4130179571398986,-0.09676286203950221,0.5004306173839388,0.21353136967420222,-0.5262394196921268
0.9894023991549433,-2.562288310542278,-0.36512310600130393,0.5490835943753238,0.5908938300610738
1.21356001115106,0.8475046037512514,1.9573577713070514,3.1422424847090538,-36.09082825553338
0.2765436747056638,1.4273858513673439,8.939670472296033,-0.5882805447018111,0.9818653838469519
1.1403415490376556,-0.3447656293947885,-0.688405438501506,-0.5568201271409943,0.05990829414780287
-0.09801691671232161,-0.6453928486627034,0.8209163903572647,0.149798003778683,-0.7742987151867549
3.479050834787561,-1.2057662924652202,-0.5400820050818653,0.16197463549718158,-0.06487975779983493
0.7995882551369924,-0.26599678714084307,-0.8167943005127729,33.74479441244368,-0.6702885980394258
-1.942481788587724,0.5453387303805761,0.6090953489195188,-1.6222251829004548,-0.4908875135538233
0.7636374101880211,36.86152536458012,-0.30258099277309974,-0.35081711472024363,0.0883142576278084
-0.3282311531580895,1.0788039333395665,-0.7430166754149814,1.105121414458207,-1.422880385231415
-0.19072840333880384,-0.8808962655885955,-1.4023959398670856,1.4311446572806454,0.3641285570628368
-0.5048392064928025,-0.3614182814905789,0.09298073255641486,17.805202840408626,0.1606555558332444
2.283690948036574,-0.88344988842392,-0.19164469278152216,-0.4997452125066696,0.5833034972089541
1.1781838433619816,1.9146503677695006,1.847770483185401,0.8059846026778328,0.4167355759690098
-0.9209993997088798,-0.5858494178991308,-1.7869236239239592,0.34254883216191895,0.51156721970666
1.3283466853389654,0.622591807011691,0.7324555830383175,0.41006585413646,0.7779372638061083
-0.2901577249517356,0.13358904503714766,-0.546517324661376,0.6393480939292481,-0.43676609887574575
-2.8152130227244787,0.9538416292876316,0.7314944923077473,-0.9995102289854433,-1.4802953092431208
1.598921544857827,0.11832746443497855,-0.12202701524030755,0.31632721058614677,-0.32823112507774743
0.33956990811388044,15.40998911453867,-0.07494634631856024,0.8673608940699795,0.6366329401894658
-0.14650542552305773,0.30368860120615476,-0.039350030331444,-0.6274389618712095,0.944507359715872
0.7200926236168632,0.46592002843415736,-0.9373196255414975,-0.43384364017782256,-0.09892859823250105
0.5796060301449694,-1.369978209963701,0.7251922240420807,-4.981828178278692,-0.4122904402697127
0.7077882120794914,-0.41609439910623525,1.152294124987428,0.19494388534669782,0.7419837494061969
-2.4642065620696485,-0.7047230468723034,1.841791374076224,0.8280947768258254,-1.6744981419329363
-2.1157318460686136,-0.43143940355289395,-0.8209542942877917,-1.0102364578777872,0.1662004303124981
-0.6566406948012102,-0.0840591676264595,0.2670773269331877,0.8513772565320323,1.4004358605110554
-1.3708026379924863,-1.0037285516046122,0.438402643401967,-0.029038102519482616,-0.2953002107216251
0.13050768352736694,1.5036597973729509,1.4078307069507314,1.3938836811579605,0.508403656329327
1.7311193119224662,-23.982371994311023,1.1068630049293717,-1.670383942853282,0.3503070940179881
0.832116054710651,-0.44213525564050615,-0.4184231278054701,-1.980807694348876,-7.472736108312315
