BEGIN
#  Start of X axis in seconds
START  = 0.0
#  Time step in Seconds
DELTA   = 0.00013333333333333334
#  Absolute start time (auto-detected from timestamp column)
EDA_AbsoluteTime = ['2026-04-01 13:30:00 ms 0']
#  Y axis unit label
UNIT = ['g', 'g', 'g', 'g', 'g']
#  Channel Name or Point ID
CHANNELNAME = ['channel_1', 'channel_2', 'channel_3', 'channel_4', 'channel_5']
#  CHANNEL NUMBER
EDA_CHANNELId = ['1', '2', '3', '4', '5']
END
-0.9918005675498069,0.37306545930353313,-0.595606163407211,-0.08955415118547201,0.103205232054553
0.41726201294092147,-2.5986704669564817,1.119386915348794,1.7333506549810787,-0.6413017819365042
1.2915296225133392,0.13298109691613672,1.472683943407962,-0.3749975165308729,-1.0433707717586669
0.1494287012241655,0.16747144963262045,-1.2723039065177324,0.9524025510027487,0.42910880317891126
-0.816008971288864,-0.4701749353735006,-0.5761603107651694,-0.7278812109723731,-1.2531497709717987
-0.6267887110213187,-0.5489301464657159,-0.04844367041749659,-0.5329599479487633,-0.2533151280386679
-0.4004148865103937,-0.29452557806801344,0.4050196757605835,-0.06706665992105616,-2.1284292623242855
0.07386105134659736,-0.6280974957690499,-0.3608487532993009,-0.5862739034329087,-0.6756654702070155
-24.560957235158583,0.8037608296777107,-0.36315176968664004,0.24161387181186592,1.744521942663588
-0.13332315289883867,-0.27062090926350096,-0.09996331867726452,-0.6044059153866365,-0.1968176759879772
23.540290500259133,0.6040069135358647,1.895515437679219,-0.3523034159010195,2.2165945094931727
-0.822799516254663,-1.3293699791584177,-0.2982586776831595,1.8383290005773167,1.0106178637609764
1.1675999558131254,1.1449622514482254,-0.26869750159861333,-5.075482685468885,0.5532960905540661
-0.704632599611762,-0.16922216081486258,-0.8208658015632301,0.1515823842482214,-0.7393773179575515
-0.10127982854283632,-0.9208116605020711,0.9772442736042627,-0.7100226177218796,0.04269127414948803
1.3134775105918894,0.760804332037541,1.3171547765937157,-4.23618960411343,1.3885508828910444
-0.7310989716385208,-0.6484841435263098,0.12991145774244503,0.2381960124769839,1.0263089327561496
2.272478884392444,-0.6889438807181664,-0.06256570896724581,-0.329479385227333,0.9482242717569965
-0.2974838866960096,-31.001551556737578,0.533983413551668,1.1489038578767314,0.10462604975040156
0.2864286870082737,0.19575976988668867,0.5726128290558623,-0.9715675439358954,0.5240635411494793
-1.7746155007848499,1.3093395068881009,51.87083301289182,-0.8247705191043673,1.4794678237957841
0.3593916943849481,11.796971412513763,-0.054274847075700114,-1.3179292188058565,0.27593933904089807
1.534125684304163,-0.6868277394085242,-0.34872982230662297,-0.8418207944020676,0.309691268681516
0.22586356700904886,0.5071326397676086,0.8219305644204015,-0.7200274230071506,-0.8148951890744436
-0.916504141156842,-1.8020013045073526,66.79054783555542,0.0113316372559829,-0.3718926596557157
-32.731189665261454,-1.15758912566243,0.5554924308308085,-1.4311195020786116,0.7738893200434765
-1.1100571994403898,0.6850348297730128,0.0807815654098347,1.3198341361571737,0.08267719824941978
-0.7934228929819065,-0.9446157254553833,-0.4279628211787938,0.632090468415099,0.14879630634980556
1.5989402985430807,-2.186715640509317,0.7218068917143002,-2.124655983950735,1.9098092798775834
0.9008268050017403,0.8767897123326428,-0.00022378388460407618,-0.2963799807809807,-1.8776130552415973
0.31103160884411496,-0.16811194106176805,1.8967101125531132,-0.39159972250918174,-0.14676151059189052
-0.04631398917543354,-1.0995772163031243,0.017114689390594098,-1.4602246152299212,0.8444159995556227
-66.05208715115943,-0.2551975346426193,-51.74321149230709,15.350373980840654,6.61018235917389
0.9502619680525507,0.6153096453197983,1.1443762681208913,0.6918341504897175,1.8461167892457524
1.3701094058067425,0.9120537614067785,0.2114326784761068,0.28610583763013947,2.2329837468550435
1.0106081395621926,-0.04444741457440065,0.5443860869184877,0.7174202285559357,-0.8799892560874596
1.3980016835002589,1.1131254928267933,-1.715433758021336,0.712189034796465,-0.7853830262984787
-1.6333261992000077,1.090602316297332,1.7602753730571534,-0.4976217632542907,-1.3342174514604008
0.14794049524455993,0.587520638104264,-2.137779546056442,1.869186996589072,0.2501735525938996
-30.80467792410259,-1.1753965554412282,0.508345777883396,1.682994855450711,-0.5453860606947136
-0.7460743169711088,-1.0193091000099037,-0.5984448177334314,-38.687925068062476,0.12701687901528294
-1.1865832205834854,-5.181908753100575,0.6487721376656661,57.0875076161192,-0.6003366895438293
-0.16365141240039716,-0.6929012988181101,0.4509177206675163,1.9082232553721228,2.1435407509723525
1.3622658944850952,-1.0497506135075814,1.0926259020012847,-1.0339877301884994,-0.9271419053688827
0.6411819707363692,-0.38686549694886835,-0.42006273248534554,-0.4815405690195215,1.2386619333378308
0.9256808492257096,0.9347502536675653,-0.7648759136039309,-1.2152828044442008,-1.556181643564392
-8.70247667030776,-0.7033917376524667,-0.045586743588890345,0.5192510799389546,-0.6170973836744444
2.8780601077928596,-0.5807774369416299,-0.30050432063739146,1.4694358294857703,-0.695548824114423
-0.2686576169299249,1.0367466084072687,-0.9287865845193464,-2.894160485061407,0.3115792891788305
