BEGIN
#  Start of X axis in seconds
START  = 0.0
#  Time step in Seconds
DELTA   = 0.1
#  Absolute start time (auto-detected from timestamp column)
EDA_AbsoluteTime = ['2026-04-01 13:10:00 ms 0']
#  Y axis unit label
UNIT = ['g', 'g', 'g', 'g', 'g']
#  Channel Name or Point ID
CHANNELNAME = ['channel_1', 'channel_2', 'channel_3', 'channel_4', 'channel_5']
#  CHANNEL NUMBER
EDA_CHANNELId = ['1', '2', '3', '4', '5']
END
-1.5717738963328785,0.22252168851714288,13.372267174578573,-0.21201942524206896,-0.4634676780959234
-0.25475054541805864,35.53497752659403,-0.5997376076447859,0.35568619371567295,-1.6578151126846339
-0.5996881601269917,0.34315492511024265,0.9816577924101548,-0.2627623754169618,0.7041218885797739
0.3242754760732177,26.211010886940944,0.590079604563926,1.3759739572446252,-0.43515892206317297
-0.36455601875093324,0.37133856525805475,-0.04611532071192,18.585227883360723,-0.49431368103567885
-2.2413979907183075,-1.6977098296535247,0.8116688897580203,0.9919650177257063,0.5130200288797885
-1.0324359576307227,0.03967018517892273,-0.8411357746310978,1.5488700297896483,-1.9838903006762825
-0.07991218367189813,0.09697835041710688,-0.8082194099229252,0.4760778381092751,-0.5581495664946042
0.6701895112384875,11.175001534337055,-0.40689396312017395,1.3980877322286998,0.28009504648650296
1.4163142381208993,-2.422546333842429,-0.8701731598742157,-0.6973726221290351,-0.09448765395098979
-0.25611300618913313,1.0368398252442383,2.2533718424787543,-0.11530613060201686,1.2374832000544096
-0.09883996596611379,1.356866797587088,1.491227681516063,0.7142087283549423,0.264628940583813
-0.36837351052988637,-0.15770246076576855,-1.4329350856666165,0.019516392150691682,0.5667804441704073
0.22062002614596116,0.7250363675389837,0.22256056943048694,0.6662376167915492,0.9564329431708637
1.6142461189312551,-0.6201373382956983,-0.7737032096346296,-0.6495968753779914,-0.9594622066618755
1.4683870828536634,-1.8628222086402222,-0.5020531608897844,1.7262740398265157,0.8333074567545502
0.6513841909099882,-0.1813737263465187,-0.9878439317559503,0.6111040954411807,1.0202006397209895
-1.4811243162355676,0.9323667329639626,0.32841797560210473,-1.5094429766182718,0.06122023006975966
-0.43803940767680993,-1.2562753952854424,-0.8159845034550878,0.8899177446473835,-0.5583392857800941
2.130973320820652,0.5095106575153248,0.7841119418509576,-0.4019517924841242,-0.6560039257016111
1.4163484235271748,-0.5383627167863996,-0.9944903028546382,1.8727088589394303,-0.6513951086210985
-0.2690199873519264,-0.6334275545835147,-0.030407392833121202,1.8285860266057403,-2.3307353893136846
-0.2995554608233364,21.2428277589232,-0.624137748658899,0.8488050126528144,0.801213354267159
1.0292646489036603,-0.2434380518977173,-0.28714554047331575,1.0382824124724155,0.7418964364467099
-0.2990278623522611,0.6062560365772375,-1.7538368003254758,1.3325608727087423,58.115753990470026
-0.6130892477355714,-0.6489628519869829,-1.3021555318448923,-2.0534014701731955,-1.9903474372824177
-0.37143264499211653,1.5945721848217365,-1.2213024876153513,-0.6581381293153085,-0.6363404705474355
-0.05615979289600595,-0.049110408450113135,-1.1642783814704887,-1.2133074839745328,-0.24026689323155956
0.4679749836195642,0.9128426969319178,1.0433879397621457,0.1819089594796406,-0.3341405713872304
-0.5536724960983611,0.7929708264864533,-0.5035427490741657,-1.2385350403964457,-0.1581769641776582
-1.9283815684499799,20.14527544050839,0.24926258084807662,-0.20833128312121957,1.0902601700028471
1.3267491958182296,1.353786081219867,1.440305671996779,0.6491564600328716,-0.587501105851055
0.010064660522414833,-0.8727703776536199,1.2382545899172892,-6.741997046722581,-0.5442560297645445
0.47180260768126614,-0.5359980860513816,1.3308228981572803,0.30584083256385886,0.7175379704998036
1.2999642616060858,0.42039848956634424,-0.7038323361794896,-0.675410997406806,-0.8436194467869431
0.1456943931440672,0.08174369103000605,-0.3868403915149787,-0.36000938774060026,0.14677643210018193
-1.096303701639791,-31.160759214130923,-0.4195349387443734,-0.582023563059837,0.5935658768464057
-0.16076893700326378,1.1822756914534567,1.263274575801607,0.10803280416823581,-0.35050222360967637
1.6647268628801637,-1.9389314399847337,0.838582691991409,-0.01582675171807203,1.0153892210859916
0.09804825267991071,0.43885248890344997,-51.9098137146803,2.271462870228724,-0.9035378740551869
-0.7189602834227365,1.116695865392478,-1.082467843351236,-0.5333131658866974,2.3733079753757926
1.2713837476471777,1.3810505134458035,0.3290814327379233,-0.18794380649681502,0.39884522056367455
0.43243382610846687,-0.6602891169501187,-0.5392979544513111,-0.00973736419610787,-1.1405227268834275
0.3945818068098246,0.5565122464419058,-0.807205036662791,0.25378369353880426,0.6872901406338507
0.26025433336247056,0.24645944655284197,0.17767499366045994,-0.4171398612757497,0.6052452791686626
2.070575425298995,-1.9291925796419125,-0.7862596851770037,0.5579849907196982,-0.6462994857416501
-0.5398317498913747,1.923821329891935,-0.24518783165483476,1.6363703646515584,0.7091577782531167
1.8997890984211843,-0.36530646874066824,-1.6781329475494429,-0.18099301646743934,0.8302811682630006
-0.11357767783008349,0.4140380388648038,-1.6587133663862257,-1.8273962677174862,0.03735155233850102
